APP,CVE ID,Second Description,AccessVector,Attack Complexity,Confidentiality Impact,Integrity Impact,Availability Impact,Base Score,Base Severity,Exploitability Score,Impact Score
Firefox Android,CVE-2008-0417,Vulnerabilidad de inyección CRLF en versiones anteriores a Mozilla Firefox 2.0.0.12 que permite a sitios web remotos con la intervención del usuario corromper la contraseña de usuario almacenada en las nuevas líneas que no son manejadas adecuadamente cuando el usuario guarda la contraseña.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-0418,"Vulnerabilidad de salto de directorio en Mozilla Firefox before 2.0.0.12, Thunderbird before 2.0.0.12, y SeaMonkey en versiones anteriores a 1.1.8, cuando usa addons ""llanos"", permite a atacantes remotos leer Javascript, imágenes, y ficheros de hojas de estilo de su elección a través de chrome: URI scheme, tal y como se demostró robando información de la sesión de sessionstore.js.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-0419,"Mozilla Firefox versiones anteriores a 2.0.0.12 y SeaMonkey versiones anteriores a 1.1.8, permite a los atacantes remotos robar el historial de navegación y causar una denegación de servicio (bloqueo) por medio de imágenes en una página que usa tramas designMode, lo que desencadena corrupción de memoria relacionada con el manejo del redimensionamiento.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2008-0420,"El archivo modules/libpr0n/decoders/bmp/nsBMPDecoder.cpp en Mozilla Firefox versiones anteriores a 2.0.0.12, Thunderbird versiones anteriores a 2.0.0.12, y SeaMonkey versiones anteriores a 1.1.8, no realiza apropiadamente ciertos cálculos relacionados con la tabla mColors, lo que permite a los atacantes remotos leer partes de memoria no inicializadas por medio de un archivo de mapa de bits de 8 bits (BMP) diseñado que desencadena una lectura fuera de límites dentro de la pila, como es demostrado mediante el uso de un elemento CANVAS; o al causar una denegación de servicio (bloqueo de la aplicación) por medio de un archivo de mapa de bits de 8 bits diseñado que desencadena una lectura fuera de límites. NOTA: los reportes públicos iniciales indicaron que esto afectó a Firefox en Ubuntu versiones 6.06 hasta 7.10.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2008-0591,"Mozilla Firefox versiones anteriores a 2.0.0.12 y Thunderbird versiones anteriores a 2.0.0.12, no administra apropiadamente un temporizador de retardo utilizado en los diálogos de confirmación, que podría permitir a atacantes remotos engañar a los usuarios para que confirmen una acción no segura, como la ejecución remota de archivos, mediante el uso de un temporizador para cambiar el enfoque de ventana, también conocido como el ""dialog refocus bug"" o ""ffclick2"".",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-0592,"Mozilla Firefox antes de 2.0.0.12 y SeaMonkey antes de 1.1.8. Permite a atacantes remotos ayudados por el usuario  provocar una denegación de servicio a través del archivo plain .txt con un ""disposición de contenido: adjunto"" (Content-Disposition attachment) y un ""Tipo de contenido: texto/plano"" (Content-Type: plain/text) no válido, lo que impide a Firefox interpretar futuros archivos de texto plano en el navegador.",NETWORK,MEDIUM,NONE,NONE,PARTIAL,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-0593,"Los navegadores basados en Gecko, incluyendo Mozilla Firefox versiones anteriores a 2.0.0.12 y SeaMonkey versiones anteriores a 1.1.8, modifican la propiedad .href de los nodos DOM de la hoja de estilo al URI final de un redireccionamiento 302, que podría permitir a los atacantes remotos omitir la Política del Mismo Origen y leer información confidencial de la dirección URL original, como con los sistemas de Single-Signon.",NETWORK,MEDIUM,PARTIAL,NONE,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-0594,"Versiones anteriores a Mozilla Firefox 2.0.0.12, nunca muestran una advertencia de falsificación de web si el contenido completo de una página web se encuentra entre una etiqueta DIV lo que permite a atacantes remotos realizar ataques de phishing",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1233,"Vulnerabilidad no especificada en Mozilla Firefox versiones anteriores a 2.0.0.13, Thunderbird versiones anteriores a 2.0.0.13, y SeaMonkey versiones anteriores a 1.1.9 permite a atacantes remotos ejecutar código de su elección a través de ""XPCNativeWrapper pollution.""",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1234,"Vulnerabilidad de secuencias de comandos en sitios cruzados (XSS) en Mozilla Firefox versiones anteriores a 2.0.0.13, Thunderbird versiones anteriores a 2.0.0.13, y SeaMonkey versiones anteriores a 1.1.9 permite a atacantes remotos inyectar web script o HTML de su elección a través de gestores de eventos, también conocido como ""Universal XSS using event handlers.""",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1235,"Vulnerabilidad no especificada en Mozilla Firefox en versiones anteriores a 2.0.0.13, Thunderbird en versiones anteriores a 2.0.0.13 y SeaMonkey en versiones anteriores a 1.1.9 permite a atacantes remotos ejecutar código arbitrario a través de vectores desconocidos que provoca que JavaScript se ejecute con el principal equivocado, vulnerabilidad también conocida como ""Escalado de privilegios a través de principales incorrectos"".",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2008-1236,"Múltiples vulnerabilidades no especificadas en Mozilla Firefox versiones anteriores a 2.0.0.13, Thunderbird versiones anteriores a 2.0.0.13, y SeaMonkey versiones anteriores a 1.1.9 permite a atacantes remotos provocar una denegación de servicio (caída) y posiblemente ejecutar código de su elección a través de vectores desconocidos en relación al motor de diseño.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1237,"Múltiples vulnerabilidades no especificadas en Mozilla Firefox versiones anteriores a 2.0.0.13, Thunderbird versiones anteriores a  2.0.0.13, y SeaMonkey versiones anteriores a 1.1.9 permite a atacantes remotos provocar una denegación de servicio (caída) y posiblemente ejecutar código de su elección a través de vectores desconocidos en relación al motor JavaScript.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1238,"Mozilla Firefox versiones anteriores a 2.0.0.13 y SeaMonkey versiones anteriores a 1.1.9, cuando generan las cabeceras HTTP Referer, no listan la URL entera cuando contienen credenciales de autenticación básicas sin un nombre de usuario, lo cual hace más fácil a atacantes remotos evitar los mecanismos de protección de aplicaciones que dependen de la cabecera Referer, como con algunos mecanismos de falsificación de petición en sitios cruzados (CSRF).",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1240,"LiveConnect de Mozilla Firefox versiones anteriores a 2.0.0.13 y SeaMonkey versiones anteriores a 1.1.9 no analiza sintácticamente de forma correcta el contenido original de URIs jar antes de enviarlas a la extensión de Java, lo cual permite a atacantes remotos acceder a puertos de su elección en la máquina local.
NOTA: esto está relacionado con CVE-2008-1195
",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1241,Vulnerabilidad GUI overlay Mozilla Firefox versiones anteriores a 2.0.0.13 y SeaMonkey versiones anteriores a 1.1.9 permite a atacantes remotos falsificar los elementos form y redireccionar entradas de los usuarios a través de una ventana emergente borderless XUL de un tab de fondo.,NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-1380,"El motor JavaScript de Mozilla Firefox versiones anteriores a 2.0.0.14, Thunderbird versiones anteriores a 2.0.0.14, y SeaMonkey versiones anteriores a 1.1.10 permite a atacantes remotos provocar una denegación de servicio (caída del colector de basura) y posiblemente tener otros impactos mediante un página web manipulada. NOTA: esto es debido a un parche incorrecto para el CVE-2008-1237.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2008-2785,"Firefox anterior a versión 2.0.0.16 y versiones 3.x anteriores a 3.0.1, Thunderbird anterior a versión 2.0.0.16, y SeaMonkey anterior a versión 1.1.11, de Mozilla, utilizan un tipo de datos enteros incorrecto como contador de referencia de objeto CSS en la estructura de datos cssValue (también se conoce como nsCSSValue:Array), que permite a los atacantes remotos ejecutar código arbitrario por medio de un gran número de referencias a un objeto CSS común, conllevando a un desbordamiento de contador y una liberación de memoria en uso, también se conoce como ZDI-CAN-349.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2008-2798,"Múltiples vulnerabilidades en Mozilla Firefox anterior a 2.0.0.15, Thunderbird 2.0.0.14 y anteriores y SeaMonkey anterior 1.1.10, permite a atacantes  remotos provocar una denegación de servicio (caída de aplicación) y posiblemente la ejecución de código de su elección a través vectores no especificados en relación al motor de diseño.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
Firefox Android,CVE-2008-2799,"Múltiples vulnerabilidades no especificadas en versiones de Mozilla Firefox anteriores a la 2.0.0.15, Thunderbird 2.0.0.14 y anteriores, y SeaMonkey anteriores a la 1.1.10, que permiten a los atacantes remotos causar una denegación de servicios (caída de la aplicación) y posiblemente ejecutar arbitrariamente código a través de vectores desconocidos relativos a JavaScript Engine",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
Firefox Android,CVE-2008-2800,"Mozilla Firefox anteriores a 2.0.0.15 y SeaMonkey anterior a 1.1.10, permite a atacantes remotos saltar el Same Origin Policy y conducir un ataque de secuencias de comandos en sitios cruzados a través de vectores que involucran (1) un gestor de evento adjuntado a una ventana experna, (2) un elemento SCRIPT en un documento eliminado de memoria o (3) el gestor onreadystatechange en conjunción con una XMLHttpRequest.

",NETWORK,MEDIUM,NONE,PARTIAL,NONE,4.3,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-2801,"Mozilla Firefox anterior a 2.0.0.15 y SeaMonkey anterior a 1.1.10, no implementan de forma correcta las firmas JAR, esto permite a atacantes remotos ejecutar código de su elección mediante (1) la inyección de JavaScript en documentos con un archivo JAR o (2) un archivo JAR que utilizan URLs relativas para los ficheros JavaSrcipt.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Firefox Android,CVE-2008-2802,"Mozilla Firefox y versiones anteriores a 2.0.0.15, Thunderbird 2.0.0.14 y anteriores, y SeaMonkey y anteriores a 1.1.10 permiten a los atacantes remotos ejecutar código arbitrario a través de un documento XUL que incluye una secuencia de comandos desde un chrome: URI que apunta a un archivo de carga rápida, relacionado con el nivel de permisos de este fichero.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Firefox Android,CVE-2008-2803,"La función mozIJSSubScriptLoader.LoadScript en Mozilla Firefox anteriores a 2.0.0.15, Thunderbird 2.0.0.14 y anteriores, y SeaMonkey anteriores a 1.1.10no aplican XPCNativeWrappers
a las secuencias de comandos cargadas desde (1) file: URIs, (2) data: URIs, o (3) certain non-canonical chrome: URIs, lo que permite a atacantes remotos ejecutar código arbitrario a través de vectores que implican accesorios de terceros.

",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-2805,"Mozilla Firefox anterior a 2.0.0.15 y SeaMonkey anterior a 1.1.10 , permiten a atacantes remotos forzar la subida de ficheros locales desde un ordenador cliente, mediante los vectores que incluyen originalTarget y DOM Range.",NETWORK,LOW,NONE,PARTIAL,NONE,5.0,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-2807,"Mozilla Firefox y versiones anteriores a la 2.0.0.15 y SeaMonkey y versiones anteriores a la 1.1.10 que no gestionan correctamente una propiedad inválida de un fichero para un complemento, el cual permite a los atacantes remotos leer memorias no inicializadas, como demuestra el cifrado ISO 8859 en lugar del cifrado UTF-8 en un propiedad francesa del fichero.",NETWORK,LOW,PARTIAL,NONE,NONE,5.0,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-2810,"Mozilla Firefox anterior a 2.0.0.15 y SeaMonkey anterior a 1.1.10, no identifican correctamente el contexto de los ficheros de acceso de directo de Windows, esto permite a atacantes remotos con la ayuda del usuario evitar el Same Origin Policy mediante un sitio Web manipulado en el que el usuario haya guardado previamente un acceso directo.",NETWORK,MEDIUM,PARTIAL,PARTIAL,PARTIAL,6.8,MEDIUM,NULL,NULL
Firefox Android,CVE-2008-2811,"La implemetación del bloque ""reflow"" en Mozilla Firefox anterior a v2.0.0.15, Thunderbird 2.0.0.14 y anteriores y SeaMonkey anterior a v1.1.10, permite a atacantes remotos ejecutar código de su elección o provocar una denegación de servicio (caída de aplicación) a través de una imagen cuyo tamaño muestra más píxels  que los indicados en nscoord_MAX, relacionado con nsBlockFrame::DrainOverflowLines.",NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
Firefox Android,CVE-2008-2933,"Mozilla Firefox en versiones anteriores a 2.0.0.16 y 3.x anteriores a 3.0.1, interpreta el caráter (|) tubería en una línea de comando URI como una petición para abrir múltiples pestañas, lo que permite a los atacantes remotos acceso chrome: i URIs o lectura arbitraria de archivos locales a través de manipulación en una serie de URIs que no son completamente controlados por un vector de la aplicación, como un exploit junto con CVE-2008-2540. NOTA: esto existe por un reparación insuficiente de CVE-2005-2267",NETWORK,HIGH,PARTIAL,NONE,NONE,2.6,LOW,NULL,NULL
Firefox Android,CVE-2008-3835,"La función nsXMLDocument::OnChannelRedirect en Firefox de Mozilla antes de 2.0.0.17, Thunderbird antes de 2.0.0.17 y SeaMonkey antes de 1.1.12 permite a atacantes remotos evitar ""Same Origin Policy (Política de Mismo Origen)"" y ejecutar código javaScript de su elección mediante desconocidos.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Firefox Android,CVE-2008-3836,"feedWriter en Firefox de Mozilla antes de 2.0.0.17 permite a atacantes remotos ejecutar secuencias de comandos con privilegios chrome mediante vectores relacionados con la previsualización feed y las funciones (1) elem.doCommand, (2) elem.dispatchEvent, (3) _setTitleText, (4) _setTitleImage y (5) _initSubscriptionUI.",NETWORK,LOW,PARTIAL,PARTIAL,PARTIAL,7.5,HIGH,NULL,NULL
Firefox Android,CVE-2008-3837,"Firefox de Mozilla antes de 2.0.0.17 y 3.x antes de 3.0.2 y SeaMonkey antes de 1.1.12, permiten a atacantes remotos ayudados por el usuario mover una ventana durante un click de ratón y posiblemente forzar una descarga de archivos u otras acciones ""arrastrar y soltar"", mediante una acción onmousedown manipulada que llama a window.moveBy, una variante de CVE-2003-0823.",NETWORK,MEDIUM,COMPLETE,COMPLETE,COMPLETE,9.3,HIGH,NULL,NULL
Firefox Android,CVE-2014-1477,"Múltiples vulnerabilidades no especificadas en el motor de navegación en Mozilla Firefox anterior a 27.0, Firefox ESR 24.x anterior a 24.3, Thunderbird anterior a 24.3 y SeaMonkey anterior a 2.24 permiten a atacantes remotos causar una denegación de servicio (corrupción de memoria y caída de la aplicación) o posiblemente ejecutar código arbitrario a través de vectores desconocidos.",NETWORK,LOW,HIGH,HIGH,HIGH,9.8,CRITICAL,NULL,NULL
Firefox Android,CVE-2014-1478,Múltiples vulnerabilidades no especificadas en el motor de navegación en Mozilla Firefox anterior a 27.0 y SeaMonkey anterior a 2.24 permite a atacantes remotos causar una denegación de servicio (corrupción de memoria y caída de la aplicación) o posiblemente ejecutar un código arbitrario a través de vectores relacionados con la clase  MPostWriteBarrier en js/src/jit/MIR.h y alineación de pila en js/src/jit/AsmJS.cpp en OdinMonkey y otros vectores desconocidos.,NETWORK,LOW,COMPLETE,COMPLETE,COMPLETE,10.0,HIGH,NULL,NULL
